Date;Device Type;Country;Region;City;Browser;OS;Language (browser);Language (OS);Screen Size;JS enabled;Supports Flash;Cookies Enabled;Pageviews
19.02.2014;Desktop;Switzerland;Basel-landschaft;Muttenz;Firefox 4+;Windows 7;German;German;1024x768;No;No;Enabled;2
19.02.2014;Desktop;Switzerland;Bern;Lyss;Firefox 4+;Mac OS X;German;German;1920x1080;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Bern;Lyss;Firefox 4+;Mac OS X;German;German;1920x1080;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Zug;Rotkreuz;Firefox 4+;Windows 7;German;German;1280x800;No;No;Enabled;2
19.02.2014;Desktop;Switzerland;Zug;Rotkreuz;Firefox 4+;Windows 7;German;German;1280x800;No;No;Enabled;10
19.02.2014;Desktop;Switzerland;Zug;Rotkreuz;Firefox 4+;Windows 7;German;German;1280x800;No;No;Enabled;2
19.02.2014;Desktop;Switzerland;Zug;Rotkreuz;Firefox 4+;Windows 7;German;German;1280x800;No;No;Enabled;4
19.02.2014;Desktop;Switzerland;Zug;Rotkreuz;Firefox 4+;Windows 7;German;German;1280x800;No;No;Enabled;4
19.02.2014;Desktop;Switzerland;Zug;Rotkreuz;Firefox 4+;Windows 7;German;German;1280x800;No;No;Enabled;2
19.02.2014;Desktop;Switzerland;Zurich;Dietikon;Explorer 7;Windows 7;German;German;1680x1050;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Zurich;Dietikon;Explorer 7;Windows 7;German;German;1680x1050;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Zurich;Dietikon;Explorer 7;Windows 7;German;German;1680x1050;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Zurich;Dietikon;Explorer 7;Windows 7;German;German;1680x1050;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Basel-landschaft;Reinach;Safari 7;Mac OS X;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Nidwalden;Stans;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;2
19.02.2014;Desktop;Switzerland;Nidwalden;Stans;Firefox 4+;Windows 8;German;German;1920x1080;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Nidwalden;Stans;Firefox 4+;Windows 8;German;German;1920x1080;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Schaffhausen;Ramsen;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;2
19.02.2014;Desktop;Switzerland;Schaffhausen;Ramsen;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;2
19.02.2014;Desktop;Switzerland;Schaffhausen;Ramsen;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;2
19.02.2014;Desktop;Switzerland;Schaffhausen;Ramsen;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;6
19.02.2014;Desktop;Switzerland;Valais;Naters;Explorer 10;Windows 7;German;German;1280x720;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Valais;Naters;Explorer 10;Windows 7;German;German;1280x720;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Valais;Naters;Explorer 10;Windows 7;German;German;1280x720;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Valais;Naters;Explorer 10;Windows 7;German;German;1280x720;No;No;Enabled;9
19.02.2014;Desktop;Switzerland;Schaffhausen;Thayngen;Explorer 11;Windows 7;German;German;1920x1080;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Schaffhausen;Thayngen;Explorer 11;Windows 7;German;German;1920x1080;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Schaffhausen;Thayngen;Explorer 11;Windows 7;German;German;1920x1080;No;No;Enabled;5
19.02.2014;Desktop;Switzerland;Schaffhausen;Thayngen;Explorer 11;Windows 7;German;German;1920x1080;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Schaffhausen;Thayngen;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;5
19.02.2014;Desktop;Switzerland;Schaffhausen;Thayngen;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Schaffhausen;Thayngen;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Schaffhausen;Thayngen;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Schaffhausen;Thayngen;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;7
19.02.2014;Desktop;Switzerland;Schaffhausen;Thayngen;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;5
19.02.2014;Desktop;Switzerland;Basel-landschaft;Pratteln;Explorer 11;Windows 7;German;German;1280x720;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Basel-landschaft;Pratteln;Explorer 11;Windows 7;German;German;1280x720;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Basel-landschaft;Pratteln;Explorer 11;Windows 7;German;German;1280x720;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Basel-landschaft;Pratteln;Explorer 11;Windows 7;German;German;1280x720;No;No;Enabled;9
19.02.2014;Desktop;Switzerland;Zurich;Bachenbulach;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;5
19.02.2014;Desktop;Switzerland;Zurich;Bachenbulach;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;21
19.02.2014;Desktop;Switzerland;Zurich;Bachenbulach;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Zurich;Bachenbulach;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Zurich;Bachenbulach;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;11
19.02.2014;Desktop;Switzerland;Zurich;Bachenbulach;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Thurgau;Kreuzlingen;Safari 5;Mac OS X;German;German;1280x800;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Thurgau;Kreuzlingen;Safari 5;Mac OS X;German;German;1280x800;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Thurgau;Kreuzlingen;Safari 5;Mac OS X;German;German;1280x800;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Thurgau;Kreuzlingen;Safari 5;Mac OS X;German;German;1280x800;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Thurgau;Kreuzlingen;Explorer 8;Windows XP;German;German;1600x1200;No;No;Enabled;11
19.02.2014;Desktop;Switzerland;Thurgau;Kreuzlingen;Explorer 8;Windows XP;German;German;1600x1200;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Thurgau;Kreuzlingen;Explorer 8;Windows XP;German;German;1600x1200;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Thurgau;Kreuzlingen;Explorer 8;Windows XP;German;German;1600x1200;No;No;Enabled;7
19.02.2014;Desktop;Switzerland;Thurgau;Kreuzlingen;Explorer 8;Windows XP;German;German;1600x1200;No;No;Enabled;9
19.02.2014;Desktop;Switzerland;Thurgau;Kreuzlingen;Explorer 8;Windows XP;German;German;1600x1200;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Thurgau;Kreuzlingen;Chrome;Windows 7;German;German;1920x1080;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Thurgau;Kreuzlingen;Chrome;Windows 7;German;German;1920x1080;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Thurgau;Kreuzlingen;Chrome;Windows 7;German;German;1920x1080;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Thurgau;Kreuzlingen;Chrome;Windows 7;German;German;1920x1080;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Thurgau;Kreuzlingen;Chrome;Windows 7;German;German;1920x1080;No;No;Enabled;5
19.02.2014;Desktop;Switzerland;Thurgau;Kreuzlingen;Chrome;Windows 7;German;German;1920x1080;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Obwalden;Sarnen;Firefox 4+;Windows 8;German;German;Other;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Obwalden;Sarnen;Firefox 4+;Windows 8;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Solothurn;Olten;Explorer 9;Windows 7;German;German;1920x1080;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Solothurn;Olten;Explorer 9;Windows 7;German;German;1920x1080;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Solothurn;Olten;Explorer 9;Windows 7;German;German;1920x1080;No;No;Enabled;4
19.02.2014;Desktop;Switzerland;Solothurn;Olten;Safari 5;Mac OS X;German;German;1280x800;No;No;Enabled;7
19.02.2014;Desktop;Switzerland;Solothurn;Olten;Safari 5;Mac OS X;German;German;1280x800;No;No;Enabled;21
19.02.2014;Desktop;Switzerland;Aargau;Villigen;Firefox 4+;Windows 7;German;German;1680x1050;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Aargau;Villigen;Firefox 4+;Windows 7;German;German;1680x1050;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Aargau;Villigen;Explorer 9;Windows 7;English (United States)  ;English (United States)  ;1680x1050;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Aargau;Villigen;Explorer 9;Windows 7;English (United States)  ;English (United States)  ;1680x1050;No;No;Enabled;5
19.02.2014;Desktop;Switzerland;Aargau;Villigen;Explorer 9;Windows 7;English (United States)  ;English (United States)  ;1680x1050;No;No;Enabled;11
19.02.2014;Desktop;Switzerland;Aargau;Villigen;Explorer 9;Windows 7;English (United States)  ;English (United States)  ;1680x1050;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Luzern;Horw;Safari 7;Mac OS X;German;German;1280x800;No;No;Enabled;30
19.02.2014;Desktop;Switzerland;Luzern;Horw;Safari 7;Mac OS X;German;German;1280x800;No;No;Enabled;4
19.02.2014;Desktop;Switzerland;Aargau;Villmergen;Explorer 9;Windows 7;German;German;Other;No;No;Enabled;66
19.02.2014;Desktop;Switzerland;Aargau;Villmergen;Explorer 9;Windows 7;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Aargau;Villmergen;Explorer 9;Windows 7;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Aargau;Villmergen;Explorer 9;Windows 7;German;German;Other;No;No;Enabled;10
19.02.2014;Desktop;Switzerland;Fribourg;Bulle;Firefox 4+;Windows Vista;French;French;1440x900;No;No;Enabled;15
19.02.2014;Desktop;Switzerland;Fribourg;Bulle;Firefox 4+;Windows Vista;French;French;1440x900;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Bern;Steffisburg;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;54
19.02.2014;Desktop;Switzerland;Bern;Steffisburg;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;2
19.02.2014;Desktop;Switzerland;Ticino;Locarno;Chrome;Windows 7;Italian;Italian;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Ticino;Locarno;Chrome;Windows 7;Italian;Italian;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Schwyz;Lachen;Chrome;Windows 7;German;German;1920x1080;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Schwyz;Lachen;Chrome;Windows 7;German;German;1920x1080;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Schwyz;Lachen;Chrome;Windows 7;German;German;1920x1080;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Schwyz;Lachen;Chrome;Windows 7;German;German;1920x1080;No;No;Enabled;9
19.02.2014;Desktop;Switzerland;Zurich;Uitikon;Firefox 4+;Mac OS X;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Zurich;Uitikon;Firefox 4+;Mac OS X;German;German;Other;No;No;Enabled;9
19.02.2014;Desktop;Switzerland;Luzern;Buchrain;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;47
19.02.2014;Desktop;Switzerland;Luzern;Buchrain;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Aargau;Bozen;Safari 5;Mac OS X;German;German;1680x1050;No;No;Enabled;2
19.02.2014;Desktop;Switzerland;Aargau;Bozen;Safari 5;Mac OS X;German;German;1680x1050;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Aargau;Buchs;Explorer 9;Windows Vista;German;German;Other;No;No;Enabled;5
19.02.2014;Desktop;Switzerland;Aargau;Buchs;Explorer 9;Windows Vista;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Aargau;Buchs;Explorer 9;Windows 7;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Aargau;Buchs;Explorer 9;Windows 7;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Aargau;Buchs;Explorer 9;Windows 7;German;German;Other;No;No;Enabled;7
19.02.2014;Desktop;Switzerland;Aargau;Buchs;Explorer 9;Windows 7;German;German;Other;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Aargau;Erlinsbach;Firefox 4+;Windows 7;German;German;1280x1024;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Aargau;Killwangen;Firefox 4+;Linux;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Aargau;Killwangen;Firefox 4+;Linux;German;German;Other;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Aargau;Obersiggenthal;unknown;Mac OS X;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Aargau;Obersiggenthal;unknown;Mac OS X;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Aargau;Obersiggenthal;unknown;Mac OS X;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Aargau;Obersiggenthal;unknown;Mac OS X;German;German;Other;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Aargau;Seon;Explorer 11;Windows 7;German;German;1920x1200;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Aargau;Seon;Explorer 11;Windows 7;German;German;1920x1200;No;No;Enabled;11
19.02.2014;Desktop;Switzerland;Appenzell Ausser-rhoden;Walzenhausen;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Appenzell Ausser-rhoden;Walzenhausen;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;12
19.02.2014;Desktop;Switzerland;Appenzell Ausser-rhoden;Walzenhausen;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;14
19.02.2014;Desktop;Switzerland;Appenzell Ausser-rhoden;Walzenhausen;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;11
19.02.2014;Desktop;Switzerland;Appenzell Ausser-rhoden;Walzenhausen;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Appenzell Ausser-rhoden;Walzenhausen;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Appenzell Ausser-rhoden;Walzenhausen;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;17
19.02.2014;Desktop;Switzerland;Appenzell Ausser-rhoden;Walzenhausen;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Bern;Beatenberg;Explorer 9;Windows 7;German;German;1360x768;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Bern;Beatenberg;Explorer 9;Windows 7;German;German;1360x768;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Bern;Beatenberg;Explorer 9;Windows 7;German;German;1360x768;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Bern;Beatenberg;Explorer 9;Windows 7;German;German;1360x768;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Bern;Bienne;Chrome;Mac OS X;Russian    ;Russian    ;1920x1080;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Bern;Bienne;Chrome;Mac OS X;Russian    ;Russian    ;1920x1080;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Bern;Lotzwil;Explorer 11;Windows 7;German;German;1024x768;No;No;Enabled;5
19.02.2014;Desktop;Switzerland;Bern;Lotzwil;Explorer 11;Windows 7;German;German;1024x768;No;No;Enabled;5
19.02.2014;Desktop;Switzerland;Bern;Lotzwil;Explorer 11;Windows 7;German;German;1024x768;No;No;Enabled;7
19.02.2014;Desktop;Switzerland;Bern;Lotzwil;Explorer 11;Windows 7;German;German;1024x768;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Bern;Lotzwil;Explorer 11;Windows 7;German;German;1024x768;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Bern;Lotzwil;Explorer 11;Windows 7;German;German;1024x768;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Bern;Munchenbuchsee;Explorer 9;Windows 7;German;German;Other;No;No;Enabled;2
19.02.2014;Desktop;Switzerland;Bern;Munchenbuchsee;Firefox 4+;Windows XP;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Bern;Munchenbuchsee;Firefox 4+;Windows XP;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Bern;Niederscherli;Explorer 11;Windows 7;German;German;1680x1050;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Bern;Niederscherli;Explorer 11;Windows 7;German;German;1680x1050;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Bern;Niederscherli;Explorer 11;Windows 7;German;German;1680x1050;No;No;Enabled;7
19.02.2014;Desktop;Switzerland;Bern;Niederscherli;Explorer 11;Windows 7;German;German;1680x1050;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Bern;Oberbalm;Explorer 10;Windows 7;German;German;Other;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Bern;Oberbalm;Explorer 10;Windows 7;German;German;Other;No;No;Enabled;21
19.02.2014;Desktop;Switzerland;Bern;Oberbalm;Explorer 10;Windows 7;German;German;Other;No;No;Enabled;9
19.02.2014;Desktop;Switzerland;Bern;Oberbalm;Explorer 10;Windows 7;German;German;Other;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Bern;Oberbalm;Explorer 10;Windows 7;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Bern;Oberbalm;Explorer 10;Windows 7;German;German;Other;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Bern;Rubigen;Explorer 8;Windows XP;German;German;1280x800;No;No;Enabled;5
19.02.2014;Desktop;Switzerland;Bern;Rubigen;Explorer 8;Windows XP;German;German;1280x800;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Bern;Rubigen;Explorer 8;Windows XP;German;German;1280x800;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Bern;Rubigen;Explorer 8;Windows XP;German;German;1280x800;No;No;Enabled;11
19.02.2014;Desktop;Switzerland;Bern;Stettlen;Explorer 8;Windows XP;German;German;1680x1050;No;No;Enabled;13
19.02.2014;Desktop;Switzerland;Bern;Stettlen;Explorer 8;Windows XP;German;German;1680x1050;No;No;Enabled;5
19.02.2014;Desktop;Switzerland;Bern;Stettlen;Explorer 8;Windows XP;German;German;1680x1050;No;No;Enabled;7
19.02.2014;Desktop;Switzerland;Bern;Stettlen;Explorer 8;Windows XP;German;German;1680x1050;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Bern;Stettlen;Explorer 8;Windows XP;German;German;1680x1050;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Bern;Stettlen;Explorer 8;Windows XP;German;German;1680x1050;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Bern;Worben;Safari 6;Mac OS X;German;German;1280x800;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Bern;Worben;Safari 6;Mac OS X;German;German;1280x800;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Bern;Worben;Safari 6;Mac OS X;German;German;1280x800;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Bern;Worben;Safari 6;Mac OS X;German;German;1280x800;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Basel-landschaft;Lausen;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Basel-landschaft;Lausen;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;5
19.02.2014;Desktop;Switzerland;Basel-landschaft;Lausen;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Basel-landschaft;Lausen;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Basel-landschaft;Lausen;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Basel-landschaft;Lausen;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Graubunden;Igis;Explorer 7;Windows 7;German;German;1920x1200;No;No;Enabled;7
19.02.2014;Desktop;Switzerland;Graubunden;Igis;Explorer 7;Windows 7;German;German;1920x1200;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Graubunden;Igis;Explorer 7;Windows 7;German;German;1920x1200;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Graubunden;Igis;Explorer 7;Windows 7;German;German;1920x1200;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Solothurn;Niederbuchsiten;Opera -;Windows Vista;German;German;1440x900;No;No;Enabled;5
19.02.2014;Desktop;Switzerland;Solothurn;Niederbuchsiten;Opera -;Windows Vista;German;German;1440x900;No;No;Enabled;23
19.02.2014;Desktop;Switzerland;Solothurn;Niederbuchsiten;Opera -;Windows Vista;German;German;1440x900;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Schwyz;Arth;Explorer 11;Windows 7;German;German;1680x1050;No;No;Enabled;5
19.02.2014;Desktop;Switzerland;Schwyz;Arth;Explorer 11;Windows 7;German;German;1680x1050;No;No;Enabled;9
19.02.2014;Desktop;Switzerland;Schwyz;Arth;Explorer 11;Windows 7;German;German;1680x1050;No;No;Enabled;23
19.02.2014;Desktop;Switzerland;Schwyz;Arth;Explorer 11;Windows 7;German;German;1680x1050;No;No;Enabled;5
19.02.2014;Desktop;Switzerland;Schwyz;Goldau;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Schwyz;Goldau;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;19
19.02.2014;Desktop;Switzerland;Thurgau;Langrickenbach;Firefox 4+;Windows XP;German;German;1680x1050;No;No;Enabled;23
19.02.2014;Desktop;Switzerland;Thurgau;Langrickenbach;Firefox 4+;Windows XP;German;German;1680x1050;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Ticino;Cadro;Safari 5;Mac OS X;German;German;1440x900;No;No;Enabled;11
19.02.2014;Desktop;Switzerland;Ticino;Cadro;Safari 5;Mac OS X;Not Detected;Not Detected;;No;No;Enabled;5
19.02.2014;Desktop;Switzerland;Ticino;Cadro;Safari 5;Mac OS X;Not Detected;Not Detected;;No;No;Enabled;2
19.02.2014;Desktop;Switzerland;Ticino;Cadro;Safari 5;Mac OS X;Not Detected;Not Detected;;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Ticino;Cadro;Safari 5;Mac OS X;Not Detected;Not Detected;;No;No;Enabled;4
19.02.2014;Desktop;Switzerland;Ticino;Cadro;Safari 5;Mac OS X;German;German;1440x900;No;No;Enabled;26
19.02.2014;Desktop;Switzerland;Ticino;Cadro;Safari 5;Mac OS X;Not Detected;Not Detected;;No;No;Enabled;4
19.02.2014;Desktop;Switzerland;Ticino;Cadro;Safari 5;Mac OS X;German;German;1440x900;No;No;Enabled;3
19.02.2014;Desktop;Switzerland;Ticino;Cadro;Safari 5;Mac OS X;German;German;1440x900;No;No;Enabled;2
19.02.2014;Desktop;Switzerland;Ticino;Cadro;Safari 5;Mac OS X;Not Detected;Not Detected;;No;No;Enabled;1
19.02.2014;Desktop;Switzerland;Zug;Unteraegeri;Safari 7;Mac OS X;German;German;Other;No;No;Enabled;44
19.02.2014;Desktop;Switzerland;Zug;Unteraegeri;Safari 7;Mac OS X;German;German;Other;No;No;Enabled;2
19.02.2014;Desktop;Switzerland;Zurich;Feuerthalen;Explorer 9;Windows Vista;German;German;1680x1050;No;No;Enabled;1
